"Ano","Pos","Pts","Rodada","Clube"
2008,17,36.6896551724138,29,"Atlético-PR"
2008,17,39.2666666666667,30,"Fluminense"
2008,17,39.2258064516129,31,"Portuguesa"
2008,17,39.1875,32,"Náutico"
2008,17,40.3030303030303,33,"Atlético-PR"
2008,17,41.3529411764706,34,"Náutico"
2008,17,40.1714285714286,35,"Vasco"
2008,17,40.1111111111111,36,"Figueirense"
2008,17,42.1081081081081,37,"Figueirense"
2008,17,44,38,"Figueirense"
2009,17,0,1,"Corinthians"
2009,17,19,2,"Corinthians"
2009,17,25.3333333333333,3,"Botafogo"
2009,17,28.5,4,"Botafogo"
2009,17,30.4,5,"Avaí"
2009,17,31.6666666666667,6,"Sport"
2009,17,38,7,"Avaí"
2009,17,38,8,"Náutico"
2009,17,33.7777777777778,9,"Náutico"
2009,17,38,10,"Botafogo"
2009,17,38,11,"Botafogo"
2009,17,34.8333333333333,12,"Cruzeiro"
2009,17,35.0769230769231,13,"Atlético-PR"
2009,17,35.2857142857143,14,"Sport"
2009,17,32.9333333333333,15,"Sport"
2009,17,35.625,16,"Atlético-PR"
2009,17,35.7647058823529,17,"Coritiba"
2009,17,38,18,"Náutico"
2009,17,36,19,"Santo André"
2009,17,39.9,20,"Náutico"
2009,17,38,21,"Náutico"
2009,17,41.4545454545455,22,"Náutico"
2009,17,39.6521739130435,23,"Santo André"
2009,17,38,24,"Santo André"
2009,17,38,25,"Santo André"
2009,17,36.5384615384615,26,"Santo André"
2009,17,38,27,"Botafogo"
2009,17,39.3571428571429,28,"Santo André"
2009,17,38,29,"Santo André"
2009,17,36.7333333333333,30,"Santo André"
2009,17,39.2258064516129,31,"Náutico"
2009,17,38,32,"Santo André"
2009,17,40.3030303030303,33,"Santo André"
2009,17,40.2352941176471,34,"Fluminense"
2009,17,42.3428571428571,35,"Fluminense"
2009,17,44.3333333333333,36,"Fluminense"
2009,17,44.1621621621622,37,"Botafogo"
2009,17,45,38,"Coritiba"
2010,17,0,1,"Fluminense"
2010,17,19,2,"Vasco"
2010,17,12.6666666666667,3,"Atlético-PR"
2010,17,38,4,"Grêmio Prudente"
2010,17,38,5,"Grêmio Prudente"
2010,17,38,6,"Atlético-MG"
2010,17,38,7,"Atlético-PR"
2010,17,42.75,8,"Grêmio Prudente"
2010,17,38,9,"Grêmio"
2010,17,38,10,"Grêmio"
2010,17,41.4545454545455,11,"Botafogo"
2010,17,38,12,"Goiás"
2010,17,38,13,"Goiás"
2010,17,38,14,"Atlético-PR"
2010,17,38,15,"Grêmio"
2010,17,35.625,16,"Grêmio"
2010,17,35.7647058823529,17,"Grêmio"
2010,17,40.1111111111111,18,"Grêmio Prudente"
2010,17,38,19,"Grêmio Prudente"
2010,17,38,20,"Grêmio Prudente"
2010,17,38,21,"Atlético-MG"
2010,17,36.2727272727273,22,"Atlético-MG"
2010,17,34.695652173913,23,"Atlético-MG"
2010,17,36.4166666666667,24,"Atlético-GO"
2010,17,39.52,25,"Atlético-GO"
2010,17,38,26,"Atlético-GO"
2010,17,36.5925925925926,27,"Atlético-GO"
2010,17,38,28,"Atlético-MG"
2010,17,38,29,"Atlético-GO"
2010,17,39.2666666666667,30,"Atlético-MG"
2010,17,41.6774193548387,31,"Vitória"
2010,17,40.375,32,"Atlético-MG"
2010,17,40.3030303030303,33,"Atlético-MG"
2010,17,40.2352941176471,34,"Guarani"
2010,17,40.1714285714286,35,"Avaí"
2010,17,42.2222222222222,36,"Vitória"
2010,17,42.1081081081081,37,"Vitória"
2010,17,41,38,"Vitória"
2011,17,0,1,"Ceará"
2011,17,19,2,"Santos"
2011,17,12.6666666666667,3,"Cruzeiro"
2011,17,19,4,"Cruzeiro"
2011,17,30.4,5,"Ceará"
2011,17,31.6666666666667,6,"América-MG"
2011,17,38,7,"Ceará"
2011,17,38,8,"Atlético-MG"
2011,17,33.7777777777778,9,"Atlético-GO"
2011,17,30.4,10,"Atlético-GO"
2011,17,31.0909090909091,11,"Atlético-GO"
2011,17,38,12,"Bahia"
2011,17,38,13,"Atlético-GO"
2011,17,35.2857142857143,14,"Atlético-GO"
2011,17,32.9333333333333,15,"Atlético-GO"
2011,17,35.625,16,"Atlético-MG"
2011,17,35.7647058823529,17,"Atlético-PR"
2011,17,35.8888888888889,18,"Atlético-PR"
2011,17,36,19,"Atlético-PR"
2011,17,38,20,"Avaí"
2011,17,38,21,"Atlético-MG"
2011,17,36.2727272727273,22,"Atlético-MG"
2011,17,39.6521739130435,23,"Bahia"
2011,17,38,24,"Atlético-MG"
2011,17,38,25,"Atlético-MG"
2011,17,36.5384615384615,26,"Atlético-MG"
2011,17,38,27,"Atlético-PR"
2011,17,36.6428571428571,28,"Atlético-MG"
2011,17,39.3103448275862,29,"Atlético-MG"
2011,17,38,30,"Atlético-MG"
2011,17,39.2258064516129,31,"Ceará"
2011,17,38,32,"Ceará"
2011,17,39.1515151515151,33,"Cruzeiro"
2011,17,39.1176470588235,34,"Ceará"
2011,17,40.1714285714286,35,"Atlético-PR"
2011,17,40.1111111111111,36,"Ceará"
2011,17,40.054054054054,37,"Ceará"
2011,17,41,38,"Atlético-PR"
2012,17,0,1,"Corinthians"
2012,17,19,2,"Portuguesa"
2012,17,12.6666666666667,3,"Palmeiras"
2012,17,19,4,"Bahia"
2012,17,22.8,5,"Santos"
2012,17,25.3333333333333,6,"Corinthians"
2012,17,27.1428571428571,7,"Palmeiras"
2012,17,33.25,8,"Bahia"
2012,17,29.5555555555556,9,"Coritiba"
2012,17,30.4,10,"Figueirense"
2012,17,31.0909090909091,11,"Portuguesa"
2012,17,31.6666666666667,12,"Portuguesa"
2012,17,35.0769230769231,13,"Bahia"
2012,17,32.5714285714286,14,"Bahia"
2012,17,32.9333333333333,15,"Palmeiras"
2012,17,30.875,16,"Palmeiras"
2012,17,35.7647058823529,17,"Bahia"
2012,17,33.7777777777778,18,"Bahia"
2012,17,32,19,"Palmeiras"
2012,17,30.4,20,"Palmeiras"
2012,17,34.3809523809524,21,"Sport"
2012,17,34.5454545454545,22,"Palmeiras"
2012,17,36.3478260869565,23,"Sport"
2012,17,36.4166666666667,24,"Sport"
2012,17,36.48,25,"Sport"
2012,17,39.4615384615385,26,"Sport"
2012,17,38,27,"Sport"
2012,17,36.6428571428571,28,"Sport"
2012,17,35.3793103448276,29,"Sport"
2012,17,34.2,30,"Sport"
2012,17,36.7741935483871,31,"Sport"
2012,17,39.1875,32,"Sport"
2012,17,38,33,"Sport"
2012,17,40.2352941176471,34,"Sport"
2012,17,40.1714285714286,35,"Sport"
2012,17,42.2222222222222,36,"Sport"
2012,17,42.1081081081081,37,"Sport"
2012,17,41,38,"Sport"
2013,17,0,1,"Bahia"
2013,17,19,2,"Bahia"
2013,17,25.3333333333333,3,"Santos"
2013,17,38,4,"Náutico"
2013,17,38,5,"Goiás"
2013,17,38,6,"Criciúma"
2013,17,38,7,"Vasco"
2013,17,33.25,8,"Ponte Preta"
2013,17,38,9,"Fluminense"
2013,17,38,10,"Ponte Preta"
2013,17,38,11,"Criciúma"
2013,17,38,12,"Ponte Preta"
2013,17,35.0769230769231,13,"São Paulo"
2013,17,38,14,"Criciúma"
2013,17,35.4666666666667,15,"Criciúma"
2013,17,40.375,16,"São Paulo"
2013,17,40.2352941176471,17,"São Paulo"
2013,17,40.1111111111111,18,"Portuguesa"
2013,17,38,19,"Portuguesa"
2013,17,41.8,20,"Portuguesa"
2013,17,43.4285714285714,21,"Vasco"
2013,17,41.4545454545455,22,"Criciúma"
2013,17,39.6521739130435,23,"Criciúma"
2013,17,39.5833333333333,24,"Vasco"
2013,17,41.04,25,"São Paulo"
2013,17,42.3846153846154,26,"Vasco"
2013,17,45.037037037037,27,"Vasco"
2013,17,43.4285714285714,28,"Criciúma"
2013,17,41.9310344827586,29,"Criciúma"
2013,17,41.8,30,"Vasco"
2013,17,40.4516129032258,31,"Ponte Preta"
2013,17,42.75,32,"Vasco"
2013,17,41.4545454545455,33,"Criciúma"
2013,17,43.5882352941176,34,"Bahia"
2013,17,44.5142857142857,35,"Coritiba"
2013,17,44.3333333333333,36,"Coritiba"
2013,17,45.1891891891892,37,"Vasco"
2013,17,46,38,"Fluminense"
2014,17,0,1,"Grêmio"
2014,17,19,2,"Flamengo"
2014,17,12.6666666666667,3,"Atlético-MG"
2014,17,28.5,4,"Criciúma"
2014,17,30.4,5,"Criciúma"
2014,17,25.3333333333333,6,"Botafogo"
2014,17,27.1428571428571,7,"Botafogo"
2014,17,33.25,8,"Flamengo"
2014,17,29.5555555555556,9,"Coritiba"
2014,17,26.6,10,"Figueirense"
2014,17,27.6363636363636,11,"Vitória"
2014,17,31.6666666666667,12,"Coritiba"
2014,17,32.1538461538462,13,"Coritiba"
2014,17,35.2857142857143,14,"Figueirense"
2014,17,35.4666666666667,15,"Palmeiras"
2014,17,35.625,16,"Coritiba"
2014,17,38,17,"Criciúma"
2014,17,35.8888888888889,18,"Criciúma"
2014,17,36,19,"Criciúma"
2014,17,38,20,"Coritiba"
2014,17,38,21,"Criciúma"
2014,17,39.7272727272727,22,"Bahia"
2014,17,38,23,"Coritiba"
2014,17,39.5833333333333,24,"Palmeiras"
2014,17,38,25,"Palmeiras"
2014,17,40.9230769230769,26,"Chapecoense"
2014,17,40.8148148148148,27,"Coritiba"
2014,17,40.7142857142857,28,"Bahia"
2014,17,39.3103448275862,29,"Botafogo"
2014,17,39.2666666666667,30,"Vitória"
2014,17,40.4516129032258,31,"Botafogo"
2014,17,40.375,32,"Coritiba"
2014,17,39.1515151515151,33,"Vitória"
2014,17,40.2352941176471,34,"Chapecoense"
2014,17,41.2571428571429,35,"Coritiba"
2014,17,40.1111111111111,36,"Vitória"
2014,17,39.027027027027,37,"Vitória"
2014,17,38,38,"Vitória"
2015,17,0,1,"Cruzeiro"
2015,17,19,2,"Joinville"
2015,17,12.6666666666667,3,"Flamengo"
2015,17,28.5,4,"Vasco da Gama"
2015,17,22.8,5,"Coritiba"
2015,17,25.3333333333333,6,"Flamengo"
2015,17,38,7,"Santos"
2015,17,33.25,8,"Flamengo"
2015,17,29.5555555555556,9,"Flamengo"
2015,17,34.2,10,"Goiás"
2015,17,34.5454545454545,11,"Santos"
2015,17,31.6666666666667,12,"Santos"
2015,17,38,13,"Santos"
2015,17,35.2857142857143,14,"Santos"
2015,17,32.9333333333333,15,"Goiás"
2015,17,33.25,16,"Goiás"
2015,17,33.5294117647059,17,"Goiás"
2015,17,33.7777777777778,18,"Joinville"
2015,17,38,19,"Goiás"
2015,17,39.9,20,"Coritiba"
2015,17,39.8095238095238,21,"Goiás"
2015,17,39.7272727272727,22,"Avaí"
2015,17,41.304347826087,23,"Goiás"
2015,17,42.75,24,"Coritiba"
2015,17,41.04,25,"Coritiba"
2015,17,40.9230769230769,26,"Goiás"
2015,17,43.6296296296296,27,"Chapecoense"
2015,17,42.0714285714286,28,"Chapecoense"
2015,17,40.6206896551724,29,"Goiás"
2015,17,41.8,30,"Coritiba"
2015,17,40.4516129032258,31,"Coritiba"
2015,17,39.1875,32,"Coritiba"
2015,17,39.1515151515151,33,"Goiás"
2015,17,38,34,"Goiás"
2015,17,40.1714285714286,35,"Coritiba"
2015,17,40.1111111111111,36,"Avaí"
2015,17,41.0810810810811,37,"Figueirense"
2015,17,42,38,"Avaí"
2016,17,0,1,"Santos"
2016,17,19,2,"Botafogo"
2016,17,12.6666666666667,3,"Sport"
2016,17,28.5,4,"Figueirense"
2016,17,30.4,5,"Coritiba"
2016,17,31.6666666666667,6,"América-MG"
2016,17,38,7,"Atlético-MG"
2016,17,38,8,"Cruzeiro"
2016,17,33.7777777777778,9,"Sport"
2016,17,34.2,10,"Coritiba"
2016,17,41.4545454545455,11,"Botafogo"
2016,17,38,12,"Sport"
2016,17,40.9230769230769,13,"Coritiba"
2016,17,40.7142857142857,14,"Figueirense"
2016,17,38,15,"Sport"
2016,17,40.375,16,"Botafogo"
2016,17,40.2352941176471,17,"Coritiba"
2016,17,38,18,"Santa Cruz"
2016,17,42,19,"Figueirense"
2016,17,39.9,20,"Figueirense"
2016,17,41.6190476190476,21,"Vitória"
2016,17,41.4545454545455,22,"Internacional"
2016,17,44.6086956521739,23,"Figueirense"
2016,17,42.75,24,"Figueirense"
2016,17,42.56,25,"Figueirense"
2016,17,40.9230769230769,26,"Figueirense"
2016,17,42.2222222222222,27,"Cruzeiro"
2016,17,42.0714285714286,28,"Figueirense"
2016,17,43.2413793103448,29,"Internacional"
2016,17,41.8,30,"Internacional"
2016,17,42.9032258064516,31,"Vitória"
2016,17,41.5625,32,"Vitória"
2016,17,41.4545454545455,33,"Vitória"
2016,17,42.4705882352941,34,"Internacional"
2016,17,42.3428571428571,35,"Internacional"
2016,17,41.1666666666667,36,"Internacional"
2016,17,43.1351351351351,37,"Internacional"
2016,17,43,38,"Internacional"
2017,17,0,1,"Atlético-GO"
2017,17,19,2,"Avaí"
2017,17,12.6666666666667,3,"Vitória"
2017,17,28.5,4,"Atlético-MG"
2017,17,30.4,5,"Avaí"
2017,17,31.6666666666667,6,"Avaí"
2017,17,32.5714285714286,7,"Atlético-MG"
2017,17,38,8,"Sport"
2017,17,38,9,"Sport"
2017,17,38,10,"Bahia"
2017,17,38,11,"São Paulo"
2017,17,38,12,"Vitória"
2017,17,35.0769230769231,13,"São Paulo"
2017,17,35.2857142857143,14,"Avaí"
2017,17,38,15,"São Paulo"
2017,17,40.375,16,"Avaí"
2017,17,42.4705882352941,17,"Coritiba"
2017,17,40.1111111111111,18,"São Paulo"
2017,17,38,19,"São Paulo"
2017,17,41.8,20,"Chapecoense"
2017,17,41.6190476190476,21,"São Paulo"
2017,17,43.1818181818182,22,"Chapecoense"
2017,17,42.9565217391304,23,"Vitória"
2017,17,42.75,24,"São Paulo"
2017,17,42.56,25,"São Paulo"
2017,17,43.8461538461538,26,"Sport"
2017,17,43.6296296296296,27,"São Paulo"
2017,17,43.4285714285714,28,"Ponte Preta"
2017,17,41.9310344827586,29,"Ponte Preta"
2017,17,41.8,30,"Vitória"
2017,17,42.9032258064516,31,"Ponte Preta"
2017,17,41.5625,32,"Vitória"
2017,17,41.4545454545455,33,"Sport"
2017,17,40.2352941176471,34,"Sport"
2017,17,42.3428571428571,35,"Ponte Preta"
2017,17,41.1666666666667,36,"Ponte Preta"
2017,17,43.1351351351351,37,"Sport"
2017,17,43,38,"Coritiba"
2018,17,0,1,"Bahia"
2018,17,19,2,"Sport"
2018,17,12.6666666666667,3,"Vitória"
2018,17,28.5,4,"Chapecoense"
2018,17,38,5,"Bahia"
2018,17,31.6666666666667,6,"Athletico-PR"
2018,17,32.5714285714286,7,"Athletico-PR"
2018,17,38,8,"Bahia"
2018,17,33.7777777777778,9,"Vitória"
2018,17,34.2,10,"Athletico-PR"
2018,17,31.0909090909091,11,"Athletico-PR"
2018,17,38,12,"Bahia"
2018,17,38,13,"Bahia"
2018,17,38,14,"América-MG"
2018,17,40.5333333333333,15,"Chapecoense"
2018,17,40.375,16,"Chapecoense"
2018,17,40.2352941176471,17,"Chapecoense"
2018,17,38,18,"Athletico-PR"
2018,17,40,19,"Sport"
2018,17,38,20,"Sport"
2018,17,39.8095238095238,21,"Vitória"
2018,17,41.4545454545455,22,"Chapecoense"
2018,17,41.304347826087,23,"Chapecoense"
2018,17,39.5833333333333,24,"Chapecoense"
2018,17,41.04,25,"Ceará"
2018,17,40.9230769230769,26,"Chapecoense"
2018,17,40.8148148148148,27,"Vitória"
2018,17,42.0714285714286,28,"Chapecoense"
2018,17,41.9310344827586,29,"Vitória"
2018,17,41.8,30,"Vitória"
2018,17,41.6774193548387,31,"Chapecoense"
2018,17,40.375,32,"Vitória"
2018,17,42.6060606060606,33,"Chapecoense"
2018,17,41.3529411764706,34,"Chapecoense"
2018,17,40.1714285714286,35,"América-MG"
2018,17,40.1111111111111,36,"Sport"
2018,17,41.0810810810811,37,"América-MG"
2018,17,40,38,"América-MG"
2019,17,0,1,"Internacional"
2019,17,19,2,"Grêmio"
2019,17,25.3333333333333,3,"CSA"
2019,17,28.5,4,"CSA"
2019,17,22.8,5,"Avaí"
2019,17,38,6,"CSA"
2019,17,32.5714285714286,7,"CSA"
2019,17,33.25,8,"Fortaleza"
2019,17,33.7777777777778,9,"Chapecoense"
2019,17,34.2,10,"Vasco da Gama"
2019,17,31.0909090909091,11,"Fluminense"
2019,17,28.5,12,"Fluminense"
2019,17,29.2307692307692,13,"Chapecoense"
2019,17,29.8571428571429,14,"Cruzeiro"
2019,17,32.9333333333333,15,"Chapecoense"
2019,17,33.25,16,"Chapecoense"
2019,17,31.2941176470588,17,"Chapecoense"
2019,17,31.6666666666667,18,"Fluminense"
2019,17,36,19,"Cruzeiro"
2019,17,34.2,20,"Fluminense"
2019,17,34.3809523809524,21,"Cruzeiro"
2019,17,32.8181818181818,22,"Cruzeiro"
2019,17,36.3478260869565,23,"CSA"
2019,17,36.4166666666667,24,"Ceará"
2019,17,38,25,"CSA"
2019,17,38,26,"CSA"
2019,17,39.4074074074074,27,"Cruzeiro"
2019,17,39.3571428571429,28,"Cruzeiro"
2019,17,39.3103448275862,29,"Fluminense"
2019,17,39.2666666666667,30,"Fluminense"
2019,17,40.4516129032258,31,"Botafogo"
2019,17,40.375,32,"Fluminense"
2019,17,40.3030303030303,33,"Fluminense"
2019,17,40.2352941176471,34,"Cruzeiro"
2019,17,39.0857142857143,35,"Cruzeiro"
2019,17,38,36,"Cruzeiro"
2019,17,36.972972972973,37,"Cruzeiro"
2019,17,36,38,"Cruzeiro"
2006,18,0,1,"Fortaleza"
2006,18,19,2,"Santa Cruz"
2006,18,25.3333333333333,3,"Goiás"
2006,18,28.5,4,"Grêmio"
2006,18,30.4,5,"Grêmio"
2006,18,31.6666666666667,6,"Botafogo"
2006,18,32.5714285714286,7,"Paraná"
2006,18,38,8,"Ponte Preta"
2006,18,38,9,"Botafogo"
2006,18,34.2,10,"Corinthians"
2006,18,31.0909090909091,11,"Corinthians"
2006,18,31.6666666666667,12,"Palmeiras"
2006,18,35.0769230769231,13,"Santa Cruz"
2006,18,38,14,"Flamengo"
2006,18,40.5333333333333,15,"Santa Cruz"
2006,18,38,16,"Santa Cruz"
2006,18,38,17,"Fortaleza"
2006,18,40.1111111111111,18,"Atlético-PR"
2006,18,40,19,"Corinthians"
2006,18,38,20,"Corinthians"
2006,18,41.6190476190476,21,"Corinthians"
2006,18,41.4545454545455,22,"Ponte Preta"
2006,18,42.9565217391304,23,"São Caetano"
2006,18,41.1666666666667,24,"São Caetano"
2006,18,39.52,25,"São Caetano"
2006,18,38,26,"São Caetano"
2006,18,38,27,"Fortaleza"
2006,18,36.6428571428571,28,"Fortaleza"
2006,18,36.6896551724138,29,"Fortaleza"
2006,18,35.4666666666667,30,"Fortaleza"
2006,18,38,31,"Fortaleza"
2006,18,36.8125,32,"Fortaleza"
2006,18,35.6969696969697,33,"Fortaleza"
2006,18,36.8823529411765,34,"São Caetano"
2006,18,39.0857142857143,35,"São Caetano"
2006,18,38,36,"São Caetano"
2006,18,36.972972972973,37,"São Caetano"
2006,18,38,38,"Fortaleza"
2007,18,0,1,"Figueirense"
2007,18,0,2,"Figueirense"
2007,18,12.6666666666667,3,"Cruzeiro"
2007,18,28.5,4,"Goiás"
2007,18,30.4,5,"Sport"
2007,18,31.6666666666667,6,"Sport"
2007,18,27.1428571428571,7,"Sport"
2007,18,33.25,8,"Juventude"
2007,18,29.5555555555556,9,"Juventude"
2007,18,38,10,"Juventude"
2007,18,38,11,"Juventude"
2007,18,34.8333333333333,12,"Juventude"
2007,18,40.9230769230769,13,"Juventude"
2007,18,38,14,"Juventude"
2007,18,38,15,"Juventude"
2007,18,35.625,16,"Juventude"
2007,18,38,17,"Náutico"
2007,18,42.2222222222222,18,"Náutico"
2007,18,40,19,"Náutico"
2007,18,38,20,"Náutico"
2007,18,36.1904761904762,21,"Náutico"
2007,18,34.5454545454545,22,"Náutico"
2007,18,38,23,"Juventude"
2007,18,41.1666666666667,24,"Juventude"
2007,18,41.04,25,"Náutico"
2007,18,43.8461538461538,26,"Náutico"
2007,18,43.6296296296296,27,"Paraná"
2007,18,44.7857142857143,28,"Corinthians"
2007,18,44.551724137931,29,"Corinthians"
2007,18,43.0666666666667,30,"Paraná"
2007,18,41.6774193548387,31,"Paraná"
2007,18,40.375,32,"Paraná"
2007,18,42.6060606060606,33,"Paraná"
2007,18,42.4705882352941,34,"Paraná"
2007,18,44.5142857142857,35,"Paraná"
2007,18,43.2777777777778,36,"Paraná"
2007,18,42.1081081081081,37,"Paraná"
2007,18,41,38,"Juventude"
2008,18,0,1,"Palmeiras"
2008,18,19,2,"Sport"
2008,18,25.3333333333333,3,"Portuguesa"
2008,18,28.5,4,"São Paulo"
2008,18,30.4,5,"Santos"
2008,18,31.6666666666667,6,"Ipatinga"
2008,18,27.1428571428571,7,"Ipatinga"
2008,18,28.5,8,"Goiás"
2008,18,25.3333333333333,9,"Santos"
2008,18,26.6,10,"Santos"
2008,18,31.0909090909091,11,"Fluminense"
2008,18,28.5,12,"Fluminense"
2008,18,35.0769230769231,13,"Fluminense"
2008,18,35.2857142857143,14,"Fluminense"
2008,18,35.4666666666667,15,"Santos"
2008,18,40.375,16,"Goiás"
2008,18,38,17,"Santos"
2008,18,35.8888888888889,18,"Santos"
2008,18,34,19,"Santos"
2008,18,36.1,20,"Fluminense"
2008,18,38,21,"Náutico"
2008,18,38,22,"Portuguesa"
2008,18,38,23,"Portuguesa"
2008,18,36.4166666666667,24,"Atlético-PR"
2008,18,38,25,"Fluminense"
2008,18,38,26,"Portuguesa"
2008,18,38,27,"Ipatinga"
2008,18,36.6428571428571,28,"Ipatinga"
2008,18,36.6896551724138,29,"Portuguesa"
2008,18,35.4666666666667,30,"Atlético-PR"
2008,18,38,31,"Atlético-PR"
2008,18,38,32,"Atlético-PR"
2008,18,40.3030303030303,33,"Figueirense"
2008,18,40.2352941176471,34,"Portuguesa"
2008,18,39.0857142857143,35,"Portuguesa"
2008,18,39.0555555555556,36,"Vasco"
2008,18,41.0810810810811,37,"Vasco"
2008,18,40,38,"Vasco"
2009,18,0,1,"São Paulo"
2009,18,19,2,"Atlético-PR"
2009,18,12.6666666666667,3,"Sport"
2009,18,19,4,"Sport"
2009,18,22.8,5,"Botafogo"
2009,18,25.3333333333333,6,"Coritiba"
2009,18,32.5714285714286,7,"Botafogo"
2009,18,33.25,8,"Coritiba"
2009,18,33.7777777777778,9,"Atlético-PR"
2009,18,38,10,"Fluminense"
2009,18,34.5454545454545,11,"Avaí"
2009,18,34.8333333333333,12,"Botafogo"
2009,18,35.0769230769231,13,"Botafogo"
2009,18,32.5714285714286,14,"Atlético-PR"
2009,18,30.4,15,"Atlético-PR"
2009,18,30.875,16,"Sport"
2009,18,33.5294117647059,17,"Náutico"
2009,18,33.7777777777778,18,"Coritiba"
2009,18,36,19,"Náutico"
2009,18,38,20,"Botafogo"
2009,18,38,21,"Botafogo"
2009,18,38,22,"Botafogo"
2009,18,36.3478260869565,23,"Botafogo"
2009,18,36.4166666666667,24,"Botafogo"
2009,18,36.48,25,"Botafogo"
2009,18,35.0769230769231,26,"Botafogo"
2009,18,36.5925925925926,27,"Náutico"
2009,18,35.2857142857143,28,"Náutico"
2009,18,38,29,"Náutico"
2009,18,36.7333333333333,30,"Náutico"
2009,18,38,31,"Botafogo"
2009,18,38,32,"Náutico"
2009,18,40.3030303030303,33,"Náutico"
2009,18,39.1176470588235,34,"Santo André"
2009,18,38,35,"Santo André"
2009,18,40.1111111111111,36,"Santo André"
2009,18,42.1081081081081,37,"Santo André"
2009,18,41,38,"Santo André"
2010,18,0,1,"Goiás"
2010,18,19,2,"Vitória"
2010,18,12.6666666666667,3,"Grêmio"
2010,18,28.5,4,"Internacional"
2010,18,30.4,5,"Goiás"
2010,18,31.6666666666667,6,"Vitória"
2010,18,32.5714285714286,7,"Atlético-MG"
2010,18,33.25,8,"Atlético-PR"
2010,18,38,9,"Vasco"
2010,18,38,10,"Vasco"
2010,18,38,11,"Grêmio"
2010,18,38,12,"Grêmio"
2010,18,35.0769230769231,13,"Grêmio"
2010,18,35.2857142857143,14,"Atlético-MG"
2010,18,32.9333333333333,15,"Atlético-MG"
2010,18,33.25,16,"Atlético-MG"
2010,18,31.2941176470588,17,"Atlético-MG"
2010,18,35.8888888888889,18,"Atlético-MG"
2010,18,34,19,"Atlético-MG"
2010,18,34.2,20,"Atlético-MG"
2010,18,36.1904761904762,21,"Atlético-GO"
2010,18,34.5454545454545,22,"Atlético-GO"
2010,18,34.695652173913,23,"Goiás"
2010,18,33.25,24,"Atlético-MG"
2010,18,36.48,25,"Goiás"
2010,18,36.5384615384615,26,"Goiás"
2010,18,35.1851851851852,27,"Atlético-MG"
2010,18,35.2857142857143,28,"Atlético-GO"
2010,18,36.6896551724138,29,"Atlético-MG"
2010,18,38,30,"Avaí"
2010,18,38,31,"Goiás"
2010,18,39.1875,32,"Avaí"
2010,18,38,33,"Avaí"
2010,18,38,34,"Avaí"
2010,18,40.1714285714286,35,"Guarani"
2010,18,39.0555555555556,36,"Guarani"
2010,18,38,37,"Guarani"
2010,18,37,38,"Guarani"
2011,18,0,1,"Fluminense"
2011,18,0,2,"Coritiba"
2011,18,12.6666666666667,3,"Bahia"
2011,18,19,4,"Bahia"
2011,18,22.8,5,"Cruzeiro"
2011,18,25.3333333333333,6,"Coritiba"
2011,18,27.1428571428571,7,"América-MG"
2011,18,28.5,8,"América-MG"
2011,18,25.3333333333333,9,"América-MG"
2011,18,26.6,10,"Avaí"
2011,18,24.1818181818182,11,"América-MG"
2011,18,25.3333333333333,12,"América-MG"
2011,18,29.2307692307692,13,"Avaí"
2011,18,35.2857142857143,14,"Avaí"
2011,18,32.9333333333333,15,"Avaí"
2011,18,30.875,16,"Atlético-PR"
2011,18,33.5294117647059,17,"Atlético-MG"
2011,18,31.6666666666667,18,"Atlético-MG"
2011,18,34,19,"Avaí"
2011,18,34.2,20,"Atlético-MG"
2011,18,36.1904761904762,21,"Avaí"
2011,18,34.5454545454545,22,"Avaí"
2011,18,36.3478260869565,23,"Atlético-PR"
2011,18,36.4166666666667,24,"Atlético-PR"
2011,18,34.96,25,"Atlético-PR"
2011,18,35.0769230769231,26,"Atlético-PR"
2011,18,36.5925925925926,27,"Atlético-MG"
2011,18,36.6428571428571,28,"Atlético-PR"
2011,18,36.6896551724138,29,"Atlético-PR"
2011,18,35.4666666666667,30,"Atlético-PR"
2011,18,38,31,"Atlético-PR"
2011,18,36.8125,32,"Atlético-PR"
2011,18,39.1515151515151,33,"Atlético-PR"
2011,18,38,34,"Atlético-PR"
2011,18,38,35,"Ceará"
2011,18,40.1111111111111,36,"Atlético-PR"
2011,18,39.027027027027,37,"Atlético-PR"
2011,18,39,38,"Ceará"
2012,18,0,1,"Ponte Preta"
2012,18,19,2,"Bahia"
2012,18,12.6666666666667,3,"Corinthians"
2012,18,19,4,"Atlético-GO"
2012,18,15.2,5,"Palmeiras"
2012,18,25.3333333333333,6,"Santos"
2012,18,27.1428571428571,7,"Santos"
2012,18,23.75,8,"Palmeiras"
2012,18,29.5555555555556,9,"Bahia"
2012,18,26.6,10,"Palmeiras"
2012,18,27.6363636363636,11,"Figueirense"
2012,18,31.6666666666667,12,"Santos"
2012,18,29.2307692307692,13,"Palmeiras"
2012,18,27.1428571428571,14,"Palmeiras"
2012,18,32.9333333333333,15,"Bahia"
2012,18,30.875,16,"Bahia"
2012,18,31.2941176470588,17,"Sport"
2012,18,31.6666666666667,18,"Atlético-GO"
2012,18,32,19,"Atlético-GO"
2012,18,30.4,20,"Sport"
2012,18,30.7619047619048,21,"Palmeiras"
2012,18,32.8181818181818,22,"Sport"
2012,18,33.0434782608696,23,"Palmeiras"
2012,18,34.8333333333333,24,"Figueirense"
